"mediaID","title","description","categoryID","tags","filename"
"339","שאלון 806 - הסתברות מותנית - תרגיל בגרות 25","שאלון 806 - הסתברות מותנית - תרגיל בגרות 25","26","הסתברות,הסתברות מותנית,שאלון 806","806_Probability_bernoli_5_units_class_9_exercise_1.mp4"
"340","שאלון 806 - הסתברות מותנית - תרגיל בגרות 24","שאלון 806 - הסתברות מותנית - תרגיל בגרות 24","26","הסתברות,הסתברות מותנית,שאלון 806","806_Probability_bernoli_5_units_class_8_exercise_3.mp4"
"341","שאלון 806 - הסתברות מותנית - תרגיל בגרות 23","שאלון 806 - הסתברות מותנית - תרגיל בגרות 23","26","הסתברות,הסתברות מותנית,שאלון 806","806_Probability_bernoli_5_units_class_8_exercise_2.mp4"
"342","שאלון 806 - הסתברות מותנית - תרגיל בגרות 22","שאלון 806 - הסתברות מותנית - תרגיל בגרות 22","26","הסתברות,הסתברות מותנית,שאלון 806","806_Probability_bernoli_5_units_class_8_exercise_1.mp4"
"343","שאלון 806 - הסתברות מותנית - תרגיל בגרות 21","שאלון 806 - הסתברות מותנית - תרגיל בגרות 21","26","הסתברות,הסתברות מותנית,שאלון 806","806_Probability_motneyt_5_units_class_7_exercise_3.mp4"
"344","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 20","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 20","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_7_exercise_2.mp4"
"345","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 19","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 19","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_7_exercise_1.mp4"
"346","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 18","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 18","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_6_exercise_3.mp4"
"347","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 17","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 17","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_6_exercise_2.mp4"
"348","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 16","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 16","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_6_exercise_1.mp4"
"349","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 15","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 15","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_5_exercise_3.mp4"
"350","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 14","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 14","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_5_exercise_2.mp4"
"351","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 13","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 13","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_5_exercise_1.mp4"
"352","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 12","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 12","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_4_exercise_3.mp4"
"353","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 11","שאלון 806 - הסתברות ברנולי - תרגיל בגרות 11","26","הסתברות,הסתברות ברנולי,שאלון 806","806_Probability_bernoli_5_units_class_4_exercise_2.mp4"
"354","שאלון 806 - הסתברות - תרגיל בגרות 10","שאלון 806 - הסתברות - תרגיל בגרות 10","26","הסתברות,שאלון 806","806_Probability_5_units_class_4_exercise_1.mp4"
"355","שאלון 806 - הסתברות - תרגיל בגרות 9","שאלון 806 - הסתברות - תרגיל בגרות 9","26","הסתברות,שאלון 806","806_Probability_5_units_class_3_exercise_3.mp4"
"356","שאלון 806 - הסתברות - תרגיל בגרות 8","שאלון 806 - הסתברות - תרגיל בגרות 8","26","הסתברות,שאלון 806","806_Probability_5_units_class_3_exercise_2.mp4"
"357","שאלון 806 - הסתברות - תרגיל בגרות 7","שאלון 806 - הסתברות - תרגיל בגרות 7","26","הסתברות,שאלון 806","806_Probability_5_units_class_3_exercise_1.mp4"
"358","שאלון 806 - הסתברות - תרגיל בגרות 6","שאלון 806 - הסתברות - תרגיל בגרות 6","26","הסתברות,שאלון 806","806_Probability_5_units_class_2_exercise_3.mp4"
"359","שאלון 806 - הסתברות - תרגיל בגרות 5","שאלון 806 - הסתברות - תרגיל בגרות 5","26","הסתברות,שאלון 806","806_Probability_5_units_class_2_exercise_2.mp4"
"360","שאלון 806 - הסתברות - תרגיל בגרות 4","שאלון 806 - הסתברות - תרגיל בגרות 4","26","הסתברות,שאלון 806","806_Probability_5_units_class_2_exercise_1.mp4"
"361","שאלון 806 - הסתברות - תרגיל בגרות 3","שאלון 806 - הסתברות - תרגיל בגרות 3","26","הסתברות,שאלון 806","806_Probability_5_units_class_1_exercise_3.mp4"
"362","שאלון 806 - הסתברות - תרגיל בגרות 2","שאלון 806 - הסתברות - תרגיל בגרות 2","26","הסתברות,שאלון 806","806_Probability_5_units_class_1_exercise_2.mp4"
"363","שאלון 806 - הסתברות - תרגיל בגרות 1","שאלון 806 - הסתברות - תרגיל בגרות 1","26","הסתברות,שאלון 806","806_Probability_5_units_class_1_exercise_1.mp4"
"364","שאלון 806 - סדרות נסיגה - תרגיל בגרות 35","שאלון 806 - סדרות נסיגה - תרגיל בגרות 35","17","סדרות,סדרות נסיגה,שאלון 806","806_sidra_nesiga_5_units_class_12_exercise_2.mp4"
"365","שאלון 806 - סדרות נסיגה - תרגיל בגרות 34","שאלון 806 - סדרות נסיגה - תרגיל בגרות 34","17","סדרות,סדרות נסיגה,שאלון 806","806_sidra_nesiga_5_units_class_12_exercise_1.mp4"
"366","שאלון 806 - סדרות נסיגה - תרגיל בגרות 33","שאלון 806 - סדרות נסיגה - תרגיל בגרות 33","17","סדרות,סדרות נסיגה,שאלון 806","806_sidra_nesiga_5_units_class_11_exercise_3.mp4"
"367","שאלון 806 - סדרות נסיגה - תרגיל בגרות 32","שאלון 806 - סדרות נסיגה - תרגיל בגרות 32","17","סדרות,סדרות נסיגה,שאלון 806","806_sidra_nesiga_5_units_class_11_exercise_2.mp4"
"368","שאלון 806 - סדרות נסיגה - תרגיל בגרות 31","שאלון 806 - סדרות נסיגה - תרגיל בגרות 31","17","סדרות,סדרות נסיגה,שאלון 806","806_sidra_nesiga_5_units_class_11_exercise_1.mp4"
"377","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 23","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 23","17","סדרה הנדסית אינסופית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_infinity_5_units_class_8_exercise_2.mp4"
"378","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 22","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 22","17","סדרה הנדסית אינסופית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_infinity_5_units_class_8_exercise_1.mp4"
"379","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 21","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 21","17","סדרה הנדסית אינסופית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_infinity_5_units_class_7_exercise_3.mp4"
"380","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 20","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 20","17","סדרה הנדסית אינסופית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_infinity_5_units_class_7_exercise_2.mp4"
"381","שאלון 806 - סדרה הנדסית אינסופית  - תרגיל בגרות 19","שאלון 806 - סדרה הנדסית אינסופית - תרגיל בגרות 19","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_infinity_5_units_class_7_exercise_1.mp4"
"382","שאלון 806 - סדרה הנדסית - תרגיל בגרות 18","שאלון 806 - סדרה הנדסית - תרגיל בגרות 18","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_6_exercise_3.mp4"
"383","שאלון 806 - סדרה הנדסית - תרגיל בגרות 17","שאלון 806 - סדרה הנדסית - תרגיל בגרות 17","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_6_exercise_2.mp4"
"384","שאלון 806 - סדרה הנדסית - תרגיל בגרות 16","שאלון 806 - סדרה הנדסית - תרגיל בגרות 16","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_6_exercise_1.mp4"
"385","שאלון 806 - סדרה הנדסית - תרגיל בגרות 15","שאלון 806 - סדרה הנדסית - תרגיל בגרות 15","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_5_exercise_3.mp4"
"386","שאלון 806 - סדרה הנדסית - תרגיל בגרות 14","שאלון 806 - סדרה הנדסית - תרגיל בגרות 14","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_5_exercise_2.mp4"
"387","שאלון 806 - סדרה הנדסית - תרגיל בגרות 13","שאלון 806 - סדרה הנדסית - תרגיל בגרות 13","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_5_exercise_1.mp4"
"388","שאלון 806 - סדרה הנדסית - תרגיל בגרות 12","שאלון 806 - סדרה הנדסית - תרגיל בגרות 12","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_4_exercise_3.mp4"
"389","שאלון 806 - סדרה הנדסית - תרגיל בגרות 11","שאלון 806 - סדרה הנדסית - תרגיל בגרות 11","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_4_exercise_2.mp4"
"390","שאלון 806 - סדרה הנדסית - תרגיל בגרות 10","שאלון 806 - סדרה הנדסית - תרגיל בגרות 10","17","סדרה הנדסית,סדרות,סדרות הנדסיות,שאלון 806","806_sidra_Handasit_5_units_class_4_exercise_1.mp4"
"391","שאלון 806 - סדרה חשבונית - תרגיל בגרות 9","שאלון 806 - סדרה חשבונית - תרגיל בגרות 9","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_3_exercise_3.mp4"
"392","שאלון 806 - סדרה חשבונית - תרגיל בגרות 8","שאלון 806 - סדרה חשבונית - תרגיל בגרות 8","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_3_exercise_2.mp4"
"393","שאלון 806 - סדרה חשבונית - תרגיל בגרות 7","שאלון 806 - סדרה חשבונית - תרגיל בגרות 7","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_3_exercise_1.mp4"
"394","שאלון 806 - סדרה חשבונית - תרגיל בגרות 6","שאלון 806 - סדרה חשבונית - תרגיל בגרות 6","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_2_exercise_3.mp4"
"395","שאלון 806 - סדרה חשבונית - תרגיל בגרות 5","שאלון 806 - סדרה חשבונית - תרגיל בגרות 5","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_2_exercise_2.mp4"
"396","שאלון 806 - סדרה חשבונית - תרגיל בגרות 4","שאלון 806 - סדרה חשבונית - תרגיל בגרות 4","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_2_exercise_1.mp4"
"397","שאלון 806 - סדרה חשבונית - תרגיל בגרות 3","שאלון 806 - סדרה חשבונית - תרגיל בגרות 3","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_1_exercise_3.mp4"
"398","שאלון 806 - סדרה חשבונית - תרגיל בגרות 2","שאלון 806 - סדרה חשבונית - תרגיל בגרות 2","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_1_exercise_2.mp4"
"399","שאלון 806 - סדרה חשבונית - תרגיל בגרות 1","שאלון 806 - סדרה חשבונית - תרגיל בגרות 1","17","סדרה חשבונית,סדרות,סדרות חשבוניות,שאלון 806","806_sidra_Heshbonit_5_units_class_1_exercise_1.mp4"
"400","שאלון 806 - טריגונומטריה - תרגיל בגרות 15","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 15 - משולש, זווית קהה, חוצה זווית, שימוש במשפט הקוסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_5_exercise_3.mp4"
"401","שאלון 806 - טריגונומטריה - תרגיל בגרות 14","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 14 - טרפז שווה שוקיים, הבעת יחס בין שטחים, שימוש במשפט הסינוסים, זהויות, שטח טרפז","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_5_exercise_2.mp4"
"402","שאלון 806 - טריגונומטריה - תרגיל בגרות 13","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 13 - משולש החוסם במעגל, משולש חסום מעגל, הבעת צלעות עם פרמטרים, משפט הסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_5_exercise_1.mp4"
"403","שאלון 806 - טריגונומטריה - תרגיל בגרות 12","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 12 - מעגל חסום במשולש, משולש חסום במעגל, הבעת יחס שטחים, מרחקים, משפט הסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_4_exercise_3.mp4"
"404","שאלון 806 - טריגונומטריה - תרגיל בגרות 11","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 11 - משולש חסום במעגל, מרובע במעגל, משפט הסינוסים במעגל, חישוב זוויות, קוטר במעגל","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_4_exercise_2.mp4"
"405","שאלון 806 - טריגונומטריה - תרגיל בגרות 10","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 10 - משולש שווה צלעות, משפט הקוסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_4_exercise_1.mp4"
"406","שאלון 806 - טריגונומטריה - תרגיל בגרות 9","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 9 - משולש שווה שוקיים חסום במעגל, חישוב יחס בין שטחים, משפט הסינוסים במעגל, זהויות","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_3_exercise_3.mp4"
"407","שאלון 806 - טריגונומטריה - תרגיל בגרות 8","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 8 - משולש, חישוב יחסים עם פרמטרים, משפט הסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_3_exercise_2.mp4"
"408","שאלון 806 - טריגונומטריה - תרגיל בגרות 7","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 7 - זהויות הפרש זוויות, מעגל חוסם משולש, משולש חסום במעגל, יחס בין רדיוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_3_exercise_1.mp4"
"409","שאלון 806 - טריגונומטריה - תרגיל בגרות 6","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 6 - משולש, הבעת זווית עם פרמטרים, זהויות, משפט הקוסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_2_exercise_3.mp4"
"410","שאלון 806 - טריגונומטריה - תרגיל בגרות 5","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 5 - מפגש חוצי הזווית במשולש, זהויות, משמעות גיאומטרית לתוצאה","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_2_exercise_2.mp4"
"411","שאלון 806 - טריגונומטריה - תרגיל בגרות 4","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 4 - משולש שווה צלעות חסום במעגל, מרובע בר חסימה, חישוב זוויות, משפט הסינוסים במעגל","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_2_exercise_1.mp4"
"412","שאלון 806 - טריגונומטריה - תרגיל בגרות 3","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 3 - משולש חסום במעגל, יחס בין שטחים, זהויות, משפט הסינוסים במעגל","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_1_exercise_3.mp4"
"413","שאלון 806 - טריגונומטריה - תרגיל בגרות 2","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 2 - משולש שווה שוקיים, חישוב זוויות, חישוב יחס בין שטחים, זהויות, משפט הסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_1_exercise_2.mp4"
"414","שאלון 806 - טריגונומטריה - תרגיל בגרות 1","שאלון 806 - 5 יחל - טריגונומטריה - תרגיל בגרות 1 - מרובע חסום במעגל, חישוב זוויות, חישוב שטח מרובע, משפט הקוסינוסים","18","טריגונומטריה,שאלון 806","806_trigonometry_5_units_class_1_exercise_1.mp4"
"415","שאלון 806 - טריגונומטריה - שיעור הקדמה","שאלון 806 - טריגונומטריה - שיעור הקדמה","18","הקדמה,טריגונומטריה,שאלון 806","806_trigonometry_class_0.mp4"
"416","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 15","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 15","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_5_exercise_3.mp4"
"417","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 14","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 14","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_5_exercise_2.mp4"
"418","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 13","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 13","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_5_exercise_1.mp4"
"419","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 12","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 12","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_4_exercise_3.mp4"
"420","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 11","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 11","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_4_exercise_2.mp4"
"421","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 10","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 10","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_4_exercise_1.mp4"
"422","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 9","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 9","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_3_exercise_3.mp4"
"423","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 8","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 8","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_3_exercise_2.mp4"
"424","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 7","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 7","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_3_exercise_1.mp4"
"425","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 6","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 6","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_2_exercise_3.mp4"
"426","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 5","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 5","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_2_exercise_2.mp4"
"427","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 4","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 4","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_2_exercise_1.mp4"
"428","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 3","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 3","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_1_exercise_3.mp4"
"429","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 2","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 2","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_1_exercise_2.mp4"
"430","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 1","שאלון 806 - טריגונומטריה וגיאומטריה משולב - תרגיל בגרות 1","19","גיאומטריה,טריגונומטריה","806_trigonometry_geomtry_combined_5_units_class_1_exercise_1.mp4"
"431","שאלון 803 - בעיות קיצון - תרגיל בגרות 20","שאלון 803 - בעיות קיצון - תרגיל בגרות 20","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_20.mp4"
"432","שאלון 803 - בעיות קיצון - תרגיל בגרות 19","שאלון 803 - בעיות קיצון - תרגיל בגרות 19","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_19.mp4"
"433","שאלון 803 - בעיות קיצון - תרגיל בגרות 18","שאלון 803 - בעיות קיצון - תרגיל בגרות 18","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_18.mp4"
"434","שאלון 803 - בעיות קיצון - תרגיל בגרות 17","שאלון 803 - בעיות קיצון - תרגיל בגרות 17","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_17.mp4"
"435","שאלון 803 - בעיות קיצון - תרגיל בגרות 16","שאלון 803 - בעיות קיצון - תרגיל בגרות 16","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_16.mp4"
"436","שאלון 803 - בעיות קיצון - תרגיל בגרות 15","שאלון 803 - בעיות קיצון - תרגיל בגרות 15","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_15.mp4"
"437","שאלון 803 - בעיות קיצון - תרגיל בגרות 14","שאלון 803 - בעיות קיצון - תרגיל בגרות 14","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_14.mp4"
"438","שאלון 803 - בעיות קיצון - תרגיל בגרות 13","שאלון 803 - בעיות קיצון - תרגיל בגרות 13","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_13.mp4"
"439","שאלון 803 - בעיות קיצון - תרגיל בגרות 12","שאלון 803 - בעיות קיצון - תרגיל בגרות 12","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_12.mp4"
"440","שאלון 803 - בעיות קיצון - תרגיל בגרות 11","שאלון 803 - בעיות קיצון - תרגיל בגרות 11","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_11.mp4"
"441","שאלון 803 - בעיות קיצון - תרגיל בגרות 10","שאלון 803 - בעיות קיצון - תרגיל בגרות 10","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_10.mp4"
"442","שאלון 803 - בעיות קיצון - תרגיל בגרות 8","שאלון 803 - בעיות קיצון - תרגיל בגרות 8","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_8.mp4"
"443","שאלון 803 - בעיות קיצון - תרגיל בגרות 7","שאלון 803 - בעיות קיצון - תרגיל בגרות 7","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_7.mp4"
"444","שאלון 803 - בעיות קיצון - תרגיל בגרות 6","שאלון 803 - בעיות קיצון - תרגיל בגרות 6","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_6.mp4"
"445","שאלון 803 - בעיות קיצון - תרגיל בגרות 5","שאלון 803 - בעיות קיצון - תרגיל בגרות 5","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_5.mp4"
"446","שאלון 803 - בעיות קיצון - תרגיל בגרות 4","שאלון 803 - בעיות קיצון - תרגיל בגרות 4","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_4.mp4"
"447","שאלון 803 - בעיות קיצון - תרגיל בגרות 3","שאלון 803 - בעיות קיצון - תרגיל בגרות 3","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_3.mp4"
"448","שאלון 803 - בעיות קיצון - תרגיל בגרות 2","שאלון 803 - בעיות קיצון - תרגיל בגרות 2","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_2.mp4"
"449","שאלון 803 - בעיות קיצון - תרגיל בגרות 1","שאלון 803 - בעיות קיצון - תרגיל בגרות 1","36","בעיות קיצון,שאלון 803","803_bayot_kitzon_3_units_exercise_1.mp4"
"450","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 30","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 30","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_30.mp4"
"451","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 29","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 29","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_29.mp4"
"452","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 28","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 28","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_28.mp4"
"453","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 27","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 27","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_27.mp4"
"454","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 26","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 26","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_26.mp4"
"455","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 25","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 25","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_25.mp4"
"456","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 24","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 24","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_24.mp4"
"457","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 23","שאלון 803 - בעיות מילוליות גיאומטריות - תרגיל בגרות 23","37","בעיות מילוליות גיאומטריות,שאלון 803","803_bayot_miloliot_geometry_3_units_exercise_23.mp4"
